iso3,iso2,country,wave,year,ari,pmi,csi,spi,ebi,fin_dev,gdp_pc_ppp,npl_ratio,log_gdp_pc,log_fin_dev,ari_x_pmi,ari_z,pmi_z,csi_z,spi_z,ebi_z,ari_z_x_pmi_z,csi_x_pmi,spi_x_pmi,ebi_x_pmi
MDV,MV,,5,2019,7.0,7.0,6.0,13.0,7.0,28.1283261215544,23077.2112236652,11.6270773650661,10.046600882457673,3.3367771156318855,49.0,-1.1445397679624414,0.20173158081848727,0.6578312673207214,1.5318102796221837,0.6454087429491185,-0.23088981670068792,42.0,91.0,49.0
MWI,MW,,1,2001,10.0,5.0,4.0,10.0,7.0,3.57862302426844,924.056368279235,,6.828773074412184,1.2749780963308674,50.0,0.013366887801021103,-1.164585696029432,-0.510904486802388,0.3837714278597274,0.6454087429491185,-0.015566886333499485,20.0,50.0,35.0
MWI,MW,,3,2007,13.0,7.0,6.0,9.0,7.0,3.76433782428077,1230.56385441329,,7.115227761547118,1.3255719690986847,91.0,1.1712735435644837,0.20173158081848727,0.6578312673207214,0.0010918106055752641,0.6454087429491185,0.2362828635141346,42.0,63.0,49.0
MWI,MW,,4,2012,11.0,7.0,5.0,9.0,6.0,10.0146736585562,1464.04323957796,,7.2889572293159475,2.30405138332039,77.0,0.3993357730555086,0.20173158081848727,0.07346339025916672,0.0010918106055752641,-0.33661404265880746,0.08055863677586042,35.0,63.0,42.0
MWI,MW,,5,2019,10.0,8.0,5.0,12.0,7.0,7.07787107403375,1450.01008064784,5.06307752763414,7.279325787561378,1.9569731667296493,80.0,0.013366887801021103,0.8848902192424469,0.07346339025916672,1.1491306623680317,0.6454087429491185,0.011828228276834753,40.0,96.0,56.0
MEX,MX,,1,2001,7.0,6.0,8.0,7.0,6.0,11.0377003130593,11738.8928661183,,9.370662784515922,2.4013167141739418,42.0,-1.1445397679624414,-0.48142705760547244,1.8265670214438308,-0.7642674239027291,-0.33661404265880746,0.5510124128026084,48.0,42.0,36.0
MEX,MX,,2,2003,10.0,9.0,7.0,8.0,6.0,12.7812429735625,12065.9368553721,,9.39814162571767,2.547978703497203,90.0,0.013366887801021103,1.5680488576664067,1.2421991443822762,-0.3815878066485769,-0.33661404265880746,0.020959933146946167,63.0,72.0,54.0
MEX,MX,,3,2007,5.0,6.0,2.0,7.0,6.0,17.0345191542966,15031.5804109164,2.5413127799359,9.617908627646008,2.835241823787428,30.0,-1.9164775384714166,-0.48142705760547244,-1.6796402409254974,-0.7642674239027291,-0.33661404265880746,0.9226441423132726,12.0,42.0,36.0
MEX,MX,,4,2012,9.0,4.0,2.0,8.0,6.0,19.056702945878,18004.7935607542,2.52922017747363,9.798393310355161,2.9474189003602698,36.0,-0.3726019974534664,-1.8477443344533917,-1.6796402409254974,-0.3815878066485769,-0.33661404265880746,0.6884732298006596,8.0,32.0,24.0
MEX,MX,,5,2019,11.0,6.0,5.0,13.0,7.0,27.7681529240229,20964.2774847072,2.20172618969779,9.950575196082655,3.3238897857476806,66.0,0.3993357730555086,-0.48142705760547244,0.07346339025916672,1.5318102796221837,0.6454087429491185,-0.19225104621872022,30.0,78.0,42.0
MYS,MY,,1,2001,10.0,6.0,3.0,9.0,6.0,127.232205831884,13071.5814138975,,9.478195795006414,4.846013809360948,60.0,0.013366887801021103,-0.48142705760547244,-1.0952723638639428,0.0010918106055752641,-0.33661404265880746,-0.0064351814633880735,18.0,54.0,36.0
MYS,MY,,2,2003,11.0,11.0,2.0,8.0,7.0,118.591510355351,14387.2484914999,,9.574097571834765,4.775684901837511,121.0,0.3993357730555086,2.934366134514326,-1.6796402409254974,-0.3815878066485769,0.6454087429491185,1.171797368754183,22.0,88.0,77.0
MYS,MY,,3,2007,11.0,9.0,5.0,10.0,5.0,101.420335166982,18616.8070767617,6.49881057815871,9.831820057972417,4.619273615103889,99.0,0.3993357730555086,1.5680488576664067,0.07346339025916672,0.3837714278597274,-1.3186368282667333,0.6261780027650217,45.0,90.0,45.0
MYS,MY,,4,2012,,6.0,3.0,6.0,6.0,114.054285705461,22638.5406944009,2.01584311320696,10.027409073278589,4.736674525450608,,,-0.48142705760547244,-1.0952723638639428,-1.1469470411568812,-0.33661404265880746,,18.0,36.0,36.0
MYS,MY,,5,2019,10.0,8.0,7.0,12.0,7.0,120.678377528772,28933.928297233,1.51612089778374,10.272770175037332,4.793128969791899,80.0,0.013366887801021103,0.8848902192424469,1.2421991443822762,1.1491306623680317,0.6454087429491185,0.011828228276834753,56.0,96.0,56.0
MOZ,MZ,,3,2007,10.0,7.0,1.0,8.0,7.0,9.93192863997107,861.987682743539,,6.759240981400975,2.2957546827601685,70.0,0.013366887801021103,0.20173158081848727,-2.264008117987052,-0.3815878066485769,0.6454087429491185,0.00269652340672334,7.0,56.0,49.0
MOZ,MZ,,4,2012,7.0,6.0,3.0,9.0,6.0,22.1482018269741,1075.87786085361,,6.980892222060896,3.0977563115692863,42.0,-1.1445397679624414,-0.48142705760547244,-1.0952723638639428,0.0010918106055752641,-0.33661404265880746,0.5510124128026084,18.0,54.0,36.0
MOZ,MZ,,5,2019,10.0,8.0,7.0,12.0,6.0,20.8792376587497,1388.79707034446,10.1582280493631,7.236193234416865,3.038755251751631,80.0,0.013366887801021103,0.8848902192424469,1.2421991443822762,1.1491306623680317,-0.33661404265880746,0.011828228276834753,56.0,96.0,48.0
NAM,,,1,2001,8.0,6.0,3.0,7.0,7.0,41.1882409815956,5196.15009836199,,8.555673264663866,3.7181528025493513,48.0,-0.7585708827079539,-0.48142705760547244,-1.0952723638639428,-0.7642674239027291,0.6454087429491185,0.3651965480472762,18.0,42.0,42.0
NAM,,,2,2003,11.0,8.0,4.0,9.0,5.0,44.3142809246377,5692.63373752872,,8.646928291298941,3.7913069936035084,88.0,0.3993357730555086,0.8848902192424469,-0.510904486802388,0.0010918106055752641,-1.3186368282667333,0.35336831977044103,32.0,72.0,40.0
NAM,,,4,2012,8.0,7.0,4.0,8.0,7.0,48.5987732318826,9363.76632318029,1.33735163605377,9.144602873491682,3.8835982884455267,56.0,-0.7585708827079539,0.20173158081848727,-0.510904486802388,-0.3815878066485769,0.6454087429491185,-0.15302770333155083,28.0,56.0,49.0
NAM,,,5,2019,10.0,8.0,5.0,12.0,7.0,56.9085951739297,9609.48555672874,4.56492485771414,9.17050596845327,4.0414463872625515,80.0,0.013366887801021103,0.8848902192424469,0.07346339025916672,1.1491306623680317,0.6454087429491185,0.011828228276834753,40.0,96.0,56.0
NER,NE,,2,2003,10.0,7.0,5.0,3.0,7.0,4.57236406552387,836.978440593236,,6.72979831220461,1.5200303721419877,70.0,0.013366887801021103,0.20173158081848727,0.07346339025916672,-2.2949858929193376,0.6454087429491185,0.00269652340672334,35.0,21.0,49.0
NER,NE,,3,2007,11.0,6.0,5.0,6.0,6.0,6.98108416505113,954.892280110555,,6.861598538423063,1.9432042292185716,66.0,0.3993357730555086,-0.48142705760547244,0.07346339025916672,-1.1469470411568812,-0.33661404265880746,-0.19225104621872022,30.0,36.0,36.0
NER,NE,,4,2012,10.0,5.0,3.0,7.0,6.0,9.87470605270124,1161.78908289767,,7.057716408800278,2.289976543529081,50.0,0.013366887801021103,-1.164585696029432,-1.0952723638639428,-0.7642674239027291,-0.33661404265880746,-0.015566886333499485,15.0,35.0,30.0
NER,NE,,5,2019,10.0,7.0,2.0,10.0,7.0,11.1572856243176,1419.16805070193,,7.257826099113306,2.4120927037420463,70.0,0.013366887801021103,0.20173158081848727,-1.6796402409254974,0.3837714278597274,0.6454087429491185,0.00269652340672334,14.0,70.0,49.0
NGA,NG,,1,2001,13.0,6.0,6.0,12.0,7.0,9.84312371261094,3308.50611479543,,8.104252041658183,2.286773111156015,78.0,1.1712735435644837,-0.48142705760547244,0.6578312673207214,1.1491306623680317,0.6454087429491185,-0.5638827757293845,36.0,72.0,42.0
NGA,NG,,2,2003,12.0,7.0,7.0,11.0,7.0,8.89691186070258,4014.86695354936,,8.297759488484202,2.1857042345824005,84.0,0.7853046583099962,0.20173158081848727,1.2421991443822762,0.7664510451138795,0.6454087429491185,0.15842075014499754,49.0,77.0,49.0
NGA,NG,,3,2007,11.0,8.0,5.0,11.0,6.0,13.3880462358893,5297.97029503285,9.50262123548539,8.57507906298973,2.594362236875332,88.0,0.3993357730555086,0.8848902192424469,0.07346339025916672,0.7664510451138795,-0.33661404265880746,0.35336831977044103,40.0,88.0,48.0
NGA,NG,,4,2012,10.0,7.0,5.0,10.0,6.0,10.5894517057846,6670.83826243627,3.70522490674831,8.805500807540213,2.3598583835595117,70.0,0.013366887801021103,0.20173158081848727,0.07346339025916672,0.3837714278597274,-0.33661404265880746,0.00269652340672334,35.0,70.0,42.0
NGA,NG,,5,2019,10.0,7.0,7.0,13.0,7.0,7.40708693663114,7551.39380367192,6.03472340059305,8.929487434962656,2.002437236053017,70.0,0.013366887801021103,0.20173158081848727,1.2421991443822762,1.5318102796221837,0.6454087429491185,0.00269652340672334,49.0,91.0,49.0
NIC,NI,,2,2003,16.0,7.0,4.0,11.0,8.0,17.6313929325744,3046.1086825849,,8.021620213246974,2.869681002510178,112.0,2.329180199327946,0.20173158081848727,-0.510904486802388,0.7664510451138795,1.6274315285570444,0.4698692036215459,28.0,77.0,56.0
NIC,NI,,3,2007,13.0,9.0,6.0,11.0,7.0,30.12195341782,3891.49984972345,,8.26654992778283,3.405254255338026,117.0,1.1712735435644837,1.5680488576664067,0.6578312673207214,0.7664510451138795,0.6454087429491185,1.8366141420011728,54.0,99.0,63.0
NIC,NI,,4,2012,12.0,7.0,5.0,10.0,6.0,26.7420765385125,4507.94302866696,1.88139597722178,8.413596237250829,3.2862382252971396,84.0,0.7853046583099962,0.20173158081848727,0.07346339025916672,0.3837714278597274,-0.33661404265880746,0.15842075014499754,35.0,70.0,42.0
NIC,NI,,5,2019,12.0,6.0,7.0,12.0,7.0,29.8786901647646,5981.10876431466,3.11052796954538,8.696361241850733,3.3971455227831724,72.0,0.7853046583099962,-0.48142705760547244,1.2421991443822762,1.1491306623680317,0.6454087429491185,-0.3780669109740524,42.0,72.0,42.0
NLD,NL,,1,2001,4.0,6.0,4.0,5.0,7.0,110.22236670732,33259.4535966288,,10.412094324368702,4.702499840800496,24.0,-2.302446423725904,-0.48142705760547244,-0.510904486802388,-1.5296266584110332,0.6454087429491185,1.1084600070686048,24.0,30.0,42.0
NLD,NL,,2,2003,6.0,5.0,6.0,1.0,8.0,108.372289041971,34286.3833524783,,10.442503567525694,4.685572420180878,30.0,-1.530508653216929,-1.164585696029432,0.6578312673207214,-3.0603451274276416,1.6274315285570444,1.7824084851857058,30.0,5.0,40.0
NLD,NL,,3,2007,6.0,7.0,4.0,2.0,4.0,112.717594636907,44203.4002135804,,10.69655699301605,4.724885528087606,42.0,-1.530508653216929,0.20173158081848727,-0.510904486802388,-2.67766551017349,-2.3006596138746596,-0.30875193006982504,28.0,14.0,28.0
NLD,NL,,4,2012,6.0,7.0,3.0,13.0,6.0,116.009249018583,47653.3401651371,3.09784428543666,10.771708004529847,4.753669920846684,42.0,-1.530508653216929,0.20173158081848727,-1.0952723638639428,1.5318102796221837,-0.33661404265880746,-0.30875193006982504,21.0,91.0,42.0
NLD,NL,,5,2019,5.0,8.0,6.0,12.0,7.0,98.6364846999218,62345.2538465433,1.83848147529752,11.040442827064764,4.591441220547916,40.0,-1.9164775384714166,0.8848902192424469,0.6578312673207214,1.1491306623680317,0.6454087429491185,-1.6958722291911967,48.0,96.0,56.0
NOR,NO,,2,2003,7.0,6.0,5.0,5.0,7.0,98.4228196322512,38679.7805951741,,10.563072277244371,4.589272684003796,42.0,-1.1445397679624414,-0.48142705760547244,0.07346339025916672,-1.5296266584110332,0.6454087429491185,0.5510124128026084,30.0,30.0,42.0
NOR,NO,,3,2007,11.0,7.0,8.0,3.0,5.0,98.986939098558,56179.2578866296,,10.936302891005832,4.594987913133893,77.0,0.3993357730555086,0.20173158081848727,1.8265670214438308,-2.2949858929193376,-1.3186368282667333,0.08055863677586042,56.0,21.0,35.0
NOR,NO,,4,2012,9.0,5.0,4.0,10.0,5.0,105.099289929006,65774.3520746224,1.51215755076448,11.093985255227096,4.654905521713612,45.0,-0.3726019974534664,-1.164585696029432,-0.510904486802388,0.3837714278597274,-1.3186368282667333,0.4339269565463018,20.0,50.0,25.0
NOR,NO,,5,2019,10.0,7.0,6.0,9.0,7.0,126.658487485324,70939.605518036,0.801131694159603,11.169584167528898,4.841494389483145,70.0,0.013366887801021103,0.20173158081848727,0.6578312673207214,0.0010918106055752641,0.6454087429491185,0.00269652340672334,42.0,63.0,49.0
NPL,NP,,1,2001,6.0,4.0,6.0,4.0,7.0,29.0838066214177,1388.47045455809,,7.235958027844256,3.3701815457978097,24.0,-1.530508653216929,-1.8477443344533917,0.6578312673207214,-1.9123062756651854,0.6454087429491185,2.8279886928134714,24.0,16.0,28.0
NPL,NP,,4,2012,13.0,6.0,6.0,10.0,6.0,48.3929887700272,2465.83469449131,,7.810285647613393,3.87935494310594,78.0,1.1712735435644837,-0.48142705760547244,0.6578312673207214,0.3837714278597274,-0.33661404265880746,-0.5638827757293845,36.0,60.0,36.0
NPL,NP,,5,2019,13.0,4.0,6.0,12.0,6.0,78.845345332657,4260.67373190851,1.66103590151601,8.357182579788711,4.367488279740875,52.0,1.1712735435644837,-1.8477443344533917,0.6578312673207214,1.1491306623680317,-0.33661404265880746,-2.1642140542164223,24.0,48.0,24.0
NZL,NZ,,1,2001,9.0,7.0,4.0,4.0,4.0,106.702514140096,22511.0906735294,,10.021763385571465,4.670044720730168,63.0,-0.3726019974534664,0.20173158081848727,-0.510904486802388,-1.9123062756651854,-2.3006596138746596,-0.07516558996241375,28.0,28.0,28.0
NZL,NZ,,2,2003,4.0,8.0,5.0,6.0,5.0,106.912278030754,23996.4486751857,,10.085661126513903,4.6720086667280025,32.0,-2.302446423725904,0.8848902192424469,0.07346339025916672,-1.1469470411568812,-1.3186368282667333,-2.037412320684803,40.0,48.0,40.0
NZL,NZ,,3,2007,5.0,8.0,2.0,6.0,5.0,134.733716177487,29331.2143367859,,10.286407563664245,4.9033003577928245,40.0,-1.9164775384714166,0.8848902192424469,-1.6796402409254974,-1.1469470411568812,-1.3186368282667333,-1.6958722291911967,16.0,48.0,40.0
NZL,NZ,,4,2012,8.0,6.0,,9.0,5.0,,33054.8936751088,,10.405924903157114,,48.0,-0.7585708827079539,-0.48142705760547244,,0.0010918106055752641,-1.3186368282667333,0.3651965480472762,,54.0,30.0
NZL,NZ,,5,2019,7.0,7.0,6.0,9.0,7.0,141.828430920737,45278.4587226734,,10.720586673487515,4.9546180941468005,49.0,-1.1445397679624414,0.20173158081848727,0.6578312673207214,0.0010918106055752641,0.6454087429491185,-0.23088981670068792,42.0,63.0,49.0
OMN,OM,,1,2001,8.0,5.0,6.0,12.0,7.0,35.1535938909125,41679.0150905058,,10.637753045881874,3.559726857437254,40.0,-0.7585708827079539,-1.164585696029432,0.6578312673207214,1.1491306623680317,0.6454087429491185,0.8834207994261032,30.0,60.0,35.0
OMN,OM,,2,2003,12.0,7.0,5.0,12.0,6.0,32.1772115960926,40934.6957158245,,10.619733288433086,3.4712584875952417,84.0,0.7853046583099962,0.20173158081848727,0.07346339025916672,1.1491306623680317,-0.33661404265880746,0.15842075014499754,35.0,84.0,42.0
OMN,OM,,3,2007,11.0,6.0,5.0,8.0,5.0,30.956235629863,48626.9220419854,,10.791932607995284,3.4325744531463642,66.0,0.3993357730555086,-0.48142705760547244,0.07346339025916672,-0.3815878066485769,-1.3186368282667333,-0.19225104621872022,30.0,48.0,30.0
OMN,OM,,4,2012,12.0,7.0,4.0,11.0,6.0,36.8050564288413,49989.4425093994,,10.81956711230301,3.6056352386936075,84.0,0.7853046583099962,0.20173158081848727,-0.510904486802388,0.7664510451138795,-0.33661404265880746,0.15842075014499754,28.0,77.0,42.0
OMN,OM,,5,2019,13.0,7.0,5.0,12.0,7.0,65.0937258191226,37250.6110788359,,10.525423628474112,4.175828166983463,91.0,1.1712735435644837,0.20173158081848727,0.07346339025916672,1.1491306623680317,0.6454087429491185,0.2362828635141346,35.0,84.0,49.0
PAN,PA,,1,2001,8.0,6.0,4.0,12.0,7.0,96.6531178050186,8197.15760528353,,9.011542739659056,4.5711284638512515,48.0,-0.7585708827079539,-0.48142705760547244,-0.510904486802388,1.1491306623680317,0.6454087429491185,0.3651965480472762,24.0,72.0,42.0
PAN,PA,,2,2003,11.0,7.0,5.0,10.0,8.0,73.3600726159591,8800.56663131567,,9.082571388315591,4.2953798178053955,77.0,0.3993357730555086,0.20173158081848727,0.07346339025916672,0.3837714278597274,1.6274315285570444,0.08055863677586042,35.0,70.0,56.0
PAN,PA,,3,2007,11.0,9.0,3.0,11.0,5.0,76.2605538074875,13332.8660935017,2.81778395706692,9.497987400826572,4.334155816499659,99.0,0.3993357730555086,1.5680488576664067,-1.0952723638639428,0.7664510451138795,-1.3186368282667333,0.6261780027650217,27.0,99.0,45.0
PAN,PA,,4,2012,11.0,7.0,5.0,9.0,6.0,72.076219187775,19473.251491839,1.95494387616131,9.876797084517735,4.277724158924584,77.0,0.3993357730555086,0.20173158081848727,0.07346339025916672,0.0010918106055752641,-0.33661404265880746,0.08055863677586042,35.0,63.0,42.0
PAN,PA,,5,2019,8.0,8.0,5.0,13.0,7.0,75.2421424751411,33239.7332276186,1.9552265288917,10.411501223293936,4.320711479241947,64.0,-0.7585708827079539,0.8848902192424469,0.07346339025916672,1.5318102796221837,0.6454087429491185,-0.6712519547103778,40.0,104.0,56.0
PER,PE,,1,2001,7.0,5.0,5.0,11.0,7.0,23.4478028437419,5086.42247806779,,8.53433000939571,3.154776795139785,35.0,-1.1445397679624414,-1.164585696029432,0.07346339025916672,0.7664510451138795,0.6454087429491185,1.3329146423059044,25.0,55.0,35.0
PER,PE,,2,2003,7.0,6.0,4.0,9.0,7.0,19.9857366603245,5656.85816117967,,8.640623921876914,2.9950188521456704,42.0,-1.1445397679624414,-0.48142705760547244,-0.510904486802388,0.0010918106055752641,0.6454087429491185,0.5510124128026084,24.0,54.0,42.0
PER,PE,,3,2007,12.0,8.0,1.0,7.0,7.0,24.6070708249636,7982.05008377224,,8.98495056017835,3.2030338335467694,96.0,0.7853046583099962,0.8848902192424469,-2.264008117987052,-0.7642674239027291,0.6454087429491185,0.6949084112640473,8.0,56.0,56.0
PER,PE,,4,2012,8.0,5.0,4.0,9.0,6.0,34.0437450172633,10757.1522234351,2.16669888688339,9.28332613543675,3.527646315787092,40.0,-0.7585708827079539,-1.164585696029432,-0.510904486802388,0.0010918106055752641,-0.33661404265880746,0.8834207994261032,20.0,45.0,30.0
PER,PE,,5,2019,6.0,8.0,8.0,13.0,7.0,44.7223685483741,13563.5372933551,3.36599445858728,9.515140389817544,3.8004737914061564,48.0,-1.530508653216929,0.8848902192424469,1.8265670214438308,1.5318102796221837,0.6454087429491185,-1.3543321376975905,64.0,104.0,56.0
PNG,PG,,2,2003,,10.0,4.0,11.0,8.0,13.5296020758304,2141.94088709085,,7.669467653563793,2.6048800312424683,,,2.2512074960903665,-0.510904486802388,0.7664510451138795,1.6274315285570444,,40.0,110.0,80.0
PNG,PG,,3,2007,16.0,8.0,5.0,8.0,8.0,13.9705437970454,2622.37468728077,,7.871835555441748,2.636951098570355,128.0,2.329180199327946,0.8848902192424469,0.07346339025916672,-0.3815878066485769,1.6274315285570444,2.0610687772384724,40.0,64.0,64.0
PNG,PG,,5,2019,,6.0,3.0,10.0,5.0,14.5222954809566,4059.82860207487,3.78623688418196,8.308896035466931,2.6756850878765612,,,-0.48142705760547244,-1.0952723638639428,0.3837714278597274,-1.3186368282667333,,18.0,60.0,30.0
PHL,PH,,1,2001,10.0,6.0,4.0,13.0,5.0,36.2651057135869,3468.898883231,,8.151592497865472,3.5908560038417874,60.0,0.013366887801021103,-0.48142705760547244,-0.510904486802388,1.5318102796221837,-1.3186368282667333,-0.0064351814633880735,24.0,78.0,30.0
PHL,PH,,2,2003,7.0,9.0,5.0,11.0,6.0,31.9483476124037,3761.49624595071,,8.23257209498056,3.464120461564489,63.0,-1.1445397679624414,1.5680488576664067,0.07346339025916672,0.7664510451138795,-0.33661404265880746,-1.7946942757072804,45.0,99.0,54.0
PHL,PH,,3,2007,7.0,7.0,6.0,9.0,4.0,27.6390067239182,4923.19718572577,,8.501713432932451,3.3192280620713395,49.0,-1.1445397679624414,0.20173158081848727,0.6578312673207214,0.0010918106055752641,-2.3006596138746596,-0.23088981670068792,42.0,63.0,28.0
PHL,PH,,4,2012,7.0,7.0,6.0,9.0,6.0,31.9053651847095,6094.26837338658,2.20068041783046,8.715103997530116,3.462774183257297,49.0,-1.1445397679624414,0.20173158081848727,0.6578312673207214,0.0010918106055752641,-0.33661404265880746,-0.23088981670068792,42.0,63.0,42.0
PHL,PH,,5,2019,7.0,6.0,5.0,12.0,7.0,47.9736655763908,8924.10116402887,1.97428417462379,9.096510891663524,3.8706522265280934,42.0,-1.1445397679624414,-0.48142705760547244,0.07346339025916672,1.1491306623680317,0.6454087429491185,0.5510124128026084,30.0,72.0,42.0
PAK,PK,,2,2003,12.0,7.0,6.0,10.0,8.0,18.2215997820452,2821.73137023045,,7.945105936609795,2.9026076916021735,84.0,0.7853046583099962,0.20173158081848727,0.6578312673207214,0.3837714278597274,1.6274315285570444,0.15842075014499754,42.0,70.0,56.0
PAK,PK,,3,2007,13.0,10.0,8.0,10.0,4.0,22.9535621201464,3672.18527458861,,8.208542206510167,3.133473136669201,130.0,1.1712735435644837,2.2512074960903665,1.8265670214438308,0.3837714278597274,-2.3006596138746596,2.6367797812446923,80.0,100.0,40.0
PAK,PK,,4,2012,11.0,7.0,4.0,10.0,6.0,15.1095634962493,4046.59848766311,,8.30563192761476,2.7153278874656035,77.0,0.3993357730555086,0.20173158081848727,-0.510904486802388,0.3837714278597274,-0.33661404265880746,0.08055863677586042,28.0,70.0,42.0
PAK,PK,,5,2019,12.0,7.0,7.0,12.0,7.0,15.5701259344879,5037.53401559745,8.58202379960379,8.524671958708062,2.745354074091161,84.0,0.7853046583099962,0.20173158081848727,1.2421991443822762,1.1491306623680317,0.6454087429491185,0.15842075014499754,49.0,84.0,49.0
POL,PL,,1,2001,9.0,6.0,5.0,11.0,6.0,23.4444853693788,11175.2853656421,,9.321459955231084,3.1546353017516373,54.0,-0.3726019974534664,-0.48142705760547244,0.07346339025916672,0.7664510451138795,-0.33661404265880746,0.17938068329194407,30.0,66.0,36.0
POL,PL,,2,2003,7.0,7.0,6.0,8.0,7.0,13.2864220159741,12328.9011615853,,9.419701473094209,2.5867426126987016,49.0,-1.1445397679624414,0.20173158081848727,0.6578312673207214,-0.3815878066485769,0.6454087429491185,-0.23088981670068792,42.0,56.0,49.0
POL,PL,,3,2007,8.0,8.0,2.0,6.0,6.0,37.0548918389481,16833.2346946924,,9.73111046685693,3.612400376466343,64.0,-0.7585708827079539,0.8848902192424469,-1.6796402409254974,-1.1469470411568812,-0.33661404265880746,-0.6712519547103778,16.0,48.0,48.0
POL,PL,,4,2012,14.0,6.0,3.0,6.0,6.0,50.3235029052385,23728.1456821435,4.92137936955479,10.07441720403113,3.9184722225535724,84.0,1.5572424288189712,-0.48142705760547244,-1.0952723638639428,-1.1469470411568812,-0.33661404265880746,-0.7496986404847167,18.0,36.0,36.0
POL,PL,,5,2019,6.0,7.0,6.0,10.0,7.0,50.2266923488145,35882.3655065553,3.81150994513216,10.488001242275905,3.91654660548055,42.0,-1.530508653216929,0.20173158081848727,0.6578312673207214,0.3837714278597274,0.6454087429491185,-0.30875193006982504,42.0,70.0,49.0
PSE,PS,,5,2019,15.0,7.0,6.0,13.0,7.0,44.9028085796831,6508.44835080318,4.111398726013,8.78085635822214,3.8045003446779586,105.0,1.9432113140734588,0.20173158081848727,0.6578312673207214,1.5318102796221837,0.6454087429491185,0.3920070902524088,42.0,91.0,49.0
PRT,PT,,1,2001,14.0,5.0,5.0,9.0,6.0,114.86502644975,19528.5826120827,,9.87963444633088,4.743757756012249,70.0,1.5572424288189712,-1.164585696029432,0.07346339025916672,0.0010918106055752641,-0.33661404265880746,-1.813542257852705,25.0,45.0,30.0
PRT,PT,,2,2003,10.0,7.0,7.0,9.0,7.0,120.535758113191,20849.5943833375,,9.945089773001145,4.791946456737093,70.0,0.013366887801021103,0.20173158081848727,1.2421991443822762,0.0010918106055752641,0.6454087429491185,0.00269652340672334,49.0,63.0,49.0
PRT,PT,,3,2007,12.0,8.0,7.0,9.0,6.0,142.159884398411,25738.0214895961,2.29637920040576,10.15572461298978,4.9569523706666265,96.0,0.7853046583099962,0.8848902192424469,1.2421991443822762,0.0010918106055752641,-0.33661404265880746,0.6949084112640473,56.0,72.0,48.0
PRT,PT,,4,2012,8.0,5.0,4.0,7.0,5.0,152.650354888713,26476.2182777269,8.1867265178227,10.184002185566776,5.0281500440305456,40.0,-0.7585708827079539,-1.164585696029432,-0.510904486802388,-0.7642674239027291,-1.3186368282667333,0.8834207994261032,20.0,35.0,25.0
PRT,PT,,5,2019,8.0,8.0,7.0,13.0,6.0,93.2615963097003,37865.5603564295,6.18151003441012,10.541797280234922,4.535408408000791,64.0,-0.7585708827079539,0.8848902192424469,1.2421991443822762,1.5318102796221837,-0.33661404265880746,-0.6712519547103778,56.0,104.0,48.0
PRY,PY,,2,2003,12.0,7.0,4.0,12.0,7.0,12.5910073933481,7275.93316008991,,8.89232735324204,2.5329828602124733,84.0,0.7853046583099962,0.20173158081848727,-0.510904486802388,1.1491306623680317,0.6454087429491185,0.15842075014499754,28.0,84.0,49.0
PRY,PY,,4,2012,7.0,5.0,3.0,7.0,6.0,31.5089764974728,10954.3251570137,2.20384579352775,9.301489648764138,3.4502724734096093,35.0,-1.1445397679624414,-1.164585696029432,-1.0952723638639428,-0.7642674239027291,-0.33661404265880746,1.3329146423059044,15.0,35.0,30.0
PRY,PY,,5,2019,4.0,4.0,3.0,9.0,7.0,47.7274401098413,14149.598522753,2.55783203788198,9.557441529718545,3.865506496850445,16.0,-2.302446423725904,-1.8477443344533917,-1.0952723638639428,0.0010918106055752641,0.6454087429491185,4.254332334822013,12.0,36.0,28.0
QAT,QA,,1,2001,13.0,7.0,8.0,11.0,7.0,34.860546679198,89804.935426346,,11.405395212984333,3.5513557221031054,91.0,1.1712735435644837,0.20173158081848727,1.8265670214438308,0.7664510451138795,0.6454087429491185,0.2362828635141346,56.0,77.0,49.0
QAT,QA,,2,2003,6.0,10.0,4.0,6.0,5.0,29.9643439991595,94120.3668317771,,11.452329740323899,3.4000081414348853,60.0,-1.530508653216929,2.2512074960903665,-0.510904486802388,-1.1469470411568812,-1.3186368282667333,-3.4454925529531217,40.0,60.0,50.0
QAT,QA,,4,2012,12.0,7.0,5.0,9.0,5.0,37.1241311974873,180939.439450305,,12.105917665588336,3.614267194761146,84.0,0.7853046583099962,0.20173158081848727,0.07346339025916672,0.0010918106055752641,-1.3186368282667333,0.15842075014499754,35.0,63.0,35.0
QAT,QA,,5,2019,7.0,8.0,7.0,12.0,6.0,100.395316919837,107502.567853627,,11.585270013275048,4.609115561945022,56.0,-1.1445397679624414,0.8848902192424469,1.2421991443822762,1.1491306623680317,-0.33661404265880746,-1.012792046203984,56.0,96.0,48.0
ROU,RO,,1,2001,8.0,7.0,4.0,6.0,7.0,8.65337656761909,6480.95449000542,,8.776623076339401,2.1579495994132825,56.0,-0.7585708827079539,0.20173158081848727,-0.510904486802388,-1.1469470411568812,0.6454087429491185,-0.15302770333155083,28.0,42.0,49.0
ROU,RO,,2,2003,12.0,7.0,4.0,7.0,8.0,14.1322681192345,7293.81243663503,,8.894781656290947,2.648460701807335,84.0,0.7853046583099962,0.20173158081848727,-0.510904486802388,-0.7642674239027291,1.6274315285570444,0.15842075014499754,28.0,49.0,56.0
